id,name,description,tier,set,created_at,updated_at,gear_type,char_id,stat_id,role_id,gear_skill
734,"Form of Ultimate Destruction, Barbatos Gigante",Gains a stack of [Incarnation of Doom] upon attacking an enemy 10 times. Each stack of [Incarnation of Doom] increases ATK by 4% and ATK Spd by 20. This effect can be stacked up to max 10 times and irremovable. At 10 stacks of [Incarnation of Doom]. Lucikiel's normal and Skill attacks deal additional M.DMG that ignores DEF equal to 30% of his ATK to a target.,T10,,2021-01-19 0:00:00,2021-01-19 0:00:00,10-UW,98,214,NULL,
735,Emblem of Destruction,[Death Storm] Reduces Cooldown by 3 sec and [Shadow of Death] additionally increases M.DMG taken by 12%.,T10,,2021-01-19 0:00:00,2021-01-19 0:00:00,9-UT,98,109,NULL,1
736,Dark Blue Leather Strap,"[Annihilation Wave] Dispels positive effects from hit targets and increases CC ACC by 300 for the duration of Skill.
[Annihilation Surge] Dispels positive effects from hit targets and increases CC ACC by 400 for the duration of Skill.",T10,,2021-01-19 0:00:00,2021-01-19 0:00:00,9-UT,98,109,NULL,2
737,Horns of a Random Demon,[Doomsday] Changes DMG dealt with [Pain of Doom] to DMG that ignores DEF and increases DMG dealt with [Pain of Doom] by 20%.,T10,,2021-01-19 0:00:00,2021-01-19 0:00:00,9-UT,98,109,NULL,3
738,Blue Blood Earrings,[Armor of the Demon God] [Authority of the Demon God] becomes irremovable and shield increases by 20%.,T10,,2021-01-19 0:00:00,2021-01-19 0:00:00,9-UT,98,109,NULL,4
739,"Encroaching Darkness, Leifende","Dealing DMG to an enemy with a normal attack heals own HP equal 0.5% of Max HP and grants an irremovable stack of [Deamon Beast] upon self. [Deamon Beast] can be stacked up to max 10 times. At max stacks, increases P.DMG all enemies take by 20% for 15 sec and consumes all stacks to enter into an irremovable state of [Deamon Beast of Darkness] for 15 sec, increasing own ATK Spd by 120 and Heal Rate by 12%. During the [Deamon Beast of Darkness] state, Shakmeh does not gain [Deamon Beast] stacks, and all allies receive half of the ATK Spd and Heal Rate Boost effects gained by Shakmeh.",T10,,2021-02-16 0:00:00,2021-02-16 0:00:00,10-UW,99,204,NULL,
740,The Herald's Gift,[Wind of Hatred] Reduces Mana Cost by 1 and All Block Chance of the target by 200 for 10 sec.,T10,,2021-02-16 0:00:00,2021-02-16 0:00:00,9-UT,99,109,NULL,1
741,Fragment of Darkness,"[Gate of Grudges] Changes the max number of stacks for [Grudge] to 6 times, and [Grudge] stacks additionally increase P.DMG taken by 3%.",T10,,2021-02-16 0:00:00,2021-02-16 0:00:00,9-UT,99,109,NULL,2
742,Scroll of Royalty,[Advent of Dispair] Increases DMG by 20% and ignores the target's DEF.,T10,,2021-02-16 0:00:00,2021-02-16 0:00:00,9-UT,99,109,NULL,3
743,Broken Seal,[Vessel of Dark Spirit] Increases CC Resist by 300 and change M.DEF Boost effect to All DEF Boost.,T10,,2021-02-16 0:00:00,2021-02-16 0:00:00,9-UT,99,109,NULL,4
744,Protection,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,1-1H,NULL,249,,Heavy Armor
745,Protection,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,1-1H,NULL,250,,Heavy Armor
746,Courage,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,1-1H,NULL,249,,Armor
747,Courage,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,1-1H,NULL,250,,Armor
748,Coldness,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,3-1L,NULL,251,,Jacket
749,Coldness,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,3-1L,NULL,252,,Jacket
750,Wrath,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,3-1L,NULL,251,,Pauldron
751,Wrath,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,3-1L,NULL,252,,Pauldron
752,Passion,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,3-1L,NULL,251,,Clothes
753,Passion,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,3-1L,NULL,252,,Clothes
754,Wisdom,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,5-1I,NULL,253,,Robe
755,Wisdom,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,5-1I,NULL,254,,Robe
756,Blessing,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,5-1I,NULL,253,,Cape
757,Blessing,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,5-1I,NULL,254,,Cape
758,Protection,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,2-2H,NULL,249,,Shield
759,Protection,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,2-2H,NULL,250,,Shield
760,Courage,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,2-2H,NULL,249,,Helmet
761,Courage,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,2-2H,NULL,250,,Helmet
762,Coldness,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,4-2L,NULL,253,,Gloves
763,Coldness,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,4-2L,NULL,254,,Gloves
764,Wrath,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,4-2L,NULL,253,,Cloak
765,Wrath,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,4-2L,NULL,254,,Cloak
766,Passion,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,4-2L,NULL,253,,Shoes
767,Passion,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,4-2L,NULL,254,,Shoes
768,Wisdom,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,6-2I,NULL,251,,Hat
769,Wisdom,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,6-2I,NULL,252,,Hat
770,Blessing,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,6-2I,NULL,251,,Hood
771,Blessing,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,6-2I,NULL,252,,Hood
772,Protection,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,255,,Ring
773,Protection,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,256,,Ring
774,Protection,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,257,,Earrings
775,Protection,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,258,,Earrings
776,Protection,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,251,,Necklace
777,Protection,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,252,,Necklace
778,Protection,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,251,,Bracelet
779,Protection,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,252,,Bracelet
780,Courage,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,255,,Ring
781,Courage,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,256,,Ring
782,Courage,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,257,,Earrings
783,Courage,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,258,,Earrings
784,Courage,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,251,,Necklace
785,Courage,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,252,,Necklace
786,Courage,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,251,,Bracelet
787,Courage,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,252,,Bracelet
788,Coldness,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,255,,Ring
789,Coldness,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,256,,Ring
790,Coldness,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,257,,Earrings
791,Coldness,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,258,,Earrings
792,Coldness,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,251,,Necklace
793,Coldness,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,252,,Necklace
794,Coldness,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,251,,Bracelet
795,Coldness,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,252,,Bracelet
796,Wrath,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,255,,Ring
797,Wrath,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,256,,Ring
798,Wrath,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,257,,Earrings
799,Wrath,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,258,,Earrings
800,Wrath,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,251,,Necklace
801,Wrath,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,252,,Necklace
802,Wrath,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,251,,Bracelet
803,Wrath,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,252,,Bracelet
804,Passion,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,255,,Ring
805,Passion,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,256,,Ring
806,Passion,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,257,,Earrings
807,Passion,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,258,,Earrings
808,Passion,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,251,,Necklace
809,Passion,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,252,,Necklace
810,Passion,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,251,,Bracelet
811,Passion,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,252,,Bracelet
812,Wisdom,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,255,,Ring
813,Wisdom,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,256,,Ring
814,Wisdom,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,257,,Earrings
815,Wisdom,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,258,,Earrings
816,Wisdom,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,251,,Necklace
817,Wisdom,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,252,,Necklace
818,Wisdom,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,251,,Bracelet
819,Wisdom,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,252,,Bracelet
820,Blessing,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,255,,Ring
821,Blessing,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,256,,Ring
822,Blessing,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,257,,Earrings
823,Blessing,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,258,,Earrings
824,Blessing,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,251,,Necklace
825,Blessing,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,252,,Necklace
826,Blessing,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,251,,Bracelet
827,Blessing,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,7-J,NULL,252,,Bracelet
828,Protection,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,8-O,NULL,255,,Orb
829,Protection,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,8-O,NULL,256,,Orb
830,Courage,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,8-O,NULL,255,,Orb
831,Courage,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,8-O,NULL,256,,Orb
832,Coldness,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,8-O,NULL,255,,Orb
833,Coldness,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,8-O,NULL,256,,Orb
834,Wrath,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,8-O,NULL,255,,Orb
835,Wrath,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,8-O,NULL,256,,Orb
836,Passion,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,8-O,NULL,255,,Orb
837,Passion,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,8-O,NULL,256,,Orb
838,Wisdom,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,8-O,NULL,255,,Orb
839,Wisdom,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,8-O,NULL,256,,Orb
840,Blessing,,TM,Reclaimed,2021-02-22 0:00:00,2021-02-22 0:00:00,8-O,NULL,255,,Orb
841,Blessing,,TM,,2021-02-22 0:00:00,2021-02-22 0:00:00,8-O,NULL,256,,Orb
842,"Chant of Tailwinds, Stosmos","Increases the duration of [Adventure Guide] by 1 sec, and ATK of all allies by 10% while Estelle is in [Adventure Guide] state.",T10,,2021-03-09 0:00:00,2021-03-09 0:00:00,10-UW,100,81,,
843,Smile Badge,"[Blow, Tailwind!!] Reduces Mana Cost by 1, and [Tailwind] additionally increases All Dodge Chance of all allies by 100.
[Blow, Headwind!!] Silences the hit targets for 3 sec, and [Headwind] additionally reduces the target's DMG dealt to Heroes by 10%.",T10,,2021-03-09 0:00:00,2021-03-09 0:00:00,9-UT,100,109,,1
844,Estelle's Trip Memoir VI,"[Here's a Wake-Up!!] Reduces Cooldown by 6 sec, and [Cheer] additionally increases DMG dealt to Bosses by 6%.",T10,,2021-03-09 0:00:00,2021-03-09 0:00:00,9-UT,100,109,,2
845,Whistle of Hundred Tones,"[It's Cheering Time!!] Increases Heal Rate by 20%, and all effects becomes irremovable.",T10,,2021-03-09 0:00:00,2021-03-09 0:00:00,9-UT,100,109,,3
846,Second Homeland,[I'm the Adventure Guide!!] [Adventure Guide] becomes irremovable. Normal attacks have a 20% chance of reducing the target's Mana by 400 for the duration of Skill. This effect is activated only once every 3 sec.,T10,,2021-03-09 0:00:00,2021-03-09 0:00:00,9-UT,100,109,,4
847,,,,Opportune Fire,2021-04-14 0:00:00,2021-04-14 0:00:00,acc,,,,
848,,,,Gritty Frost,2021-04-14 0:00:00,2021-04-14 0:00:00,acc,,,,
849,,,,Unrelenting Poison,2021-04-14 0:00:00,2021-04-14 0:00:00,acc,,,,
850,,,,Swift Darkness,2021-04-14 0:00:00,2021-04-14 0:00:00,acc,,,,
851,,,,Lava,2021-04-14 0:00:00,2021-04-14 0:00:00,acc,,,,
852,,,,Legendary,2021-04-14 0:00:00,2021-04-14 0:00:00,acc,,,,
853,,,,Beast of Chaos,2021-04-14 0:00:00,2021-04-14 0:00:00,acc,,,,
854,,,,Hero Protection,2021-04-14 0:00:00,2021-04-14 0:00:00,acc,,,,
855,,,,Hero Suppression,2021-04-14 0:00:00,2021-04-14 0:00:00,acc,,,,
856,,,,Dark Legion,2021-04-14 0:00:00,2021-04-14 0:00:00,acc,,,,
857,Technomagic,,,Technomagic,2021-04-14 0:00:00,2021-04-14 0:00:00,acc,,,,
858,,,,Reclaimed Perseverance,2021-04-14 0:00:00,2021-04-14 0:00:00,acc,,,,
859,,,,Perseverance,2021-04-14 0:00:00,2021-04-14 0:00:00,acc,,,,
860,,,,Reclaimed Hope,2021-04-14 0:00:00,2021-04-14 0:00:00,acc,,,,
861,,,,Hope,2021-04-14 0:00:00,2021-04-14 0:00:00,acc,,,,
862,,,,Reclaimed Authority,2021-04-14 0:00:00,2021-04-14 0:00:00,acc,,,,
863,,,,Authority,2021-04-14 0:00:00,2021-04-14 0:00:00,acc,,,,
864,Abyssal Breath,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
865,Abyssal Crown,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
866,Abyssal Eye,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
867,Abyssal Nail Ornament,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
868,Academic Achievement Award,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
869,Amethyst Pendulum,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
870,Ancient God King's Coin,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
871,Angry Pumpkin Head,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
872,Assassin's Veil,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
873,Belt Ornament of the Deep,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
874,Blessing of Earth,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
875,Book of the Mad,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
876,Burning Brazier of Elf,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
877,Christmas Star Ornament,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
878,Christmas Tree of Holy Night,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
879,Cooling Delicacy in the Summer,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
880,Cross Pumpkin Head,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
881,Crystal Music Box,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
882,Dice of Magical Letters,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
883,Drinking Horn of Ancient Cow,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
884,Earth Core,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
885,Earth Fortress,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
886,Earth Protection,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
887,Earth Storm,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
888,Fancy Traditional Pendant,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
889,Fantastic Hybrid Animals,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
890,Feather of Sacrifice,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
891,Forge Hammer MK-II,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
892,Fragment of an Ancient Kingdom,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
893,Frost Giant Mask,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
894,Goddess of Glory,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
895,Golden Apple of a Goddess,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
896,Golden Cat Statue,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
897,Golden Mask of Ancient King,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
898,Guardian Crystal of the Deep,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
899,Happy Pumpkin Head,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
900,Heart Cotton Candy,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
901,Heart of the Abyss,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
902,Infernal Bond,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
903,Infernal Gate,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
904,Infernal Greatsword,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
905,Infernal Whip,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
906,Insignia of Iron Conviction,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
907,Judgment of Light Bracelet,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
908,Juno's Special Dessert,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
909,Juno's Special Vitality Stew,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
910,Kiddy Chick,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
911,Lion of Protection,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
912,LuLu's Necklace,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
913,Madame's Bronze Mirrors,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
914,Magical Flute,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
915,Mask of Dark Elf,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
916,Mask of Draconic,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
917,Mask of Goblin,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
918,Mask of Harpy,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
919,Mask of Lizardman,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
920,Mask of Orc,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
921,Master Chef’s Recipe Book,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
922,Nail Ornament of the Deep,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
923,New Year's Fanfare,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
924,New Year's Fireworks,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
925,New-Type Thruster,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
926,Orbs of Contract,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
927,Otherworldly Helm,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
928,Otherworldly Radiance,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
929,Otherworldly Sword,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
930,Pendulum of Fantasy,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
931,Perfume of the Queen,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
932,Pocket Watch of Ancient Civilization,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
933,Primer for the Heroes,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
934,Pumpkin-Stuck Evil Spirit,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
935,Ring of Spirit Morph,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
936,Roaring Tiger Statue,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
937,Sealed Chain of Ancient God,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
938,Solar Stone,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
939,Sorcerous Black Dagger,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
940,Soul Spring Water,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
941,Spellbound Ring of the Deep,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
942,Surprised Pumpkin Head,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
943,Talismans of Resistance,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
944,Tarot Card of Loss,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
945,The Ancient Scope,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
946,Tome of Black Magic,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
947,Treasure Hunt Capsule,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
948,Trident of the Deep,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
949,Undead Mask,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
950,Vase of Sacrifice,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
951,Warm Turkey Dish,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
952,Well-Done Turkey Roast,,,,2021-04-16 0:00:00,2021-04-16 0:00:00,art,,,,
